3.556e+02, 3.556e+00, 3.556e+07
4.095e-01, 4.095e-03, 4.095e+04
8.190e-01, 8.190e-03, 8.190e+04
1.228e+00, 1.228e-02, 1.228e+05
1.638e+00, 1.638e-02, 1.638e+05
2.047e+00, 2.047e-02, 2.047e+05
2.457e+00, 2.457e-02, 2.457e+05
2.866e+00, 2.866e-02, 2.866e+05
3.276e+00, 3.276e-02, 3.276e+05
3.685e+00, 3.685e-02, 3.685e+05
4.095e+00, 4.095e-02, 4.095e+05
1.024e+01, 1.024e-01, 1.024e+06
2.047e+01, 2.047e-01, 2.047e+06
4.095e+01, 4.095e-01, 4.095e+06
4.095e+02, 4.095e+00, 4.095e+07
4.715e-01, 4.715e-03, 4.715e+04
9.430e-01, 9.430e-03, 9.430e+04
1.414e+00, 1.414e-02, 1.414e+05
1.886e+00, 1.886e-02, 1.886e+05
2.357e+00, 2.357e-02, 2.357e+05
2.829e+00, 2.829e-02, 2.829e+05
3.300e+00, 3.300e-02, 3.300e+05
3.772e+00, 3.772e-02, 3.772e+05
4.243e+00, 4.243e-02, 4.243e+05
4.715e+00, 4.715e-02, 4.715e+05
1.179e+01, 1.179e-01, 1.179e+06
2.357e+01, 2.357e-01, 2.357e+06
4.715e+01, 4.715e-01, 4.715e+06
4.715e+02, 4.715e+00, 4.715e+07
5.429e-01, 5.429e-03, 5.429e+04
1.086e+00, 1.086e-02, 1.086e+05
1.629e+00, 1.629e-02, 1.629e+05
2.171e+00, 2.171e-02, 2.171e+05
2.714e+00, 2.714e-02, 2.714e+05
3.257e+00, 3.257e-02, 3.257e+05
3.800e+00, 3.800e-02, 3.800e+05
4.343e+00, 4.343e-02, 4.343e+05
4.886e+00, 4.886e-02, 4.886e+05
5.429e+00, 5.429e-02, 5.429e+05
1.357e+01, 1.357e-01, 1.357e+06
2.714e+01, 2.714e-01, 2.714e+06
5.429e+01, 5.429e-01, 5.429e+06
5.429e+02, 5.429e+00, 5.429e+07
6.251e-01, 6.251e-03, 6.251e+04
